Date,Area,Category,Phase
1869-05-12,0.0223,0,0.0111
1869-05-13,0.0901,0,0.045
1869-05-14,0.1579,1,0.0789
1869-05-15,0.2257,1,0.1129
1869-05-16,0.2935,1,0.1468
1869-05-17,0.3614,1,0.1807
1869-05-18,0.4292,2,0.2146
1869-05-19,0.497,2,0.2485
1869-05-20,0.5648,3,0.2824
1869-05-21,0.6326,3,0.3163
1869-05-22,0.7005,3,0.3502
1869-05-23,0.7683,3,0.3841
1869-05-24,0.8361,3,0.4181
1869-05-25,0.9039,4,0.452
1869-05-26,0.9717,4,0.4859
1869-05-27,0.9604,4,0.5198
1869-05-28,0.8926,4,0.5537
1869-05-29,0.8248,5,0.5876
1869-05-30,0.757,5,0.6215
1869-05-31,0.6891,5,0.6554
1869-06-01,0.6213,6,0.6893
1869-06-02,0.5535,6,0.7232
1869-06-03,0.4857,6,0.7572
1869-06-04,0.4179,7,0.7911
1869-06-05,0.35,7,0.825
1869-06-06,0.2822,7,0.8589
1869-06-07,0.2144,7,0.8928
1869-06-08,0.1466,7,0.9267
1869-06-09,0.0788,0,0.9606
1869-06-10,0.0109,0,0.9945
1869-06-11,0.057,0,0.0285
1869-06-12,0.1251,1,0.0625
1869-06-13,0.1931,1,0.0965
1869-06-14,0.2611,1,0.1305
1869-06-15,0.3291,1,0.1645
1869-06-16,0.3971,2,0.1985
1869-06-17,0.4651,2,0.2326
1869-06-18,0.5331,3,0.2666
1869-06-19,0.6011,3,0.3006
1869-06-20,0.6691,3,0.3346
1869-06-21,0.7372,3,0.3686
1869-06-22,0.8052,3,0.4026
1869-06-23,0.8732,3,0.4366
1869-06-24,0.9412,4,0.4706
1869-06-25,0.9908,4,0.5046
1869-06-26,0.9228,4,0.5386
1869-06-27,0.8548,5,0.5726
1869-06-28,0.7868,5,0.6066
1869-06-29,0.7187,5,0.6406
1869-06-30,0.6507,5,0.6746
1869-07-01,0.5827,6,0.7086
1869-07-02,0.5147,6,0.7426
1869-07-03,0.4467,7,0.7766
1869-07-04,0.3787,7,0.8107
1869-07-05,0.3107,7,0.8447
1869-07-06,0.2427,7,0.8787
1869-07-07,0.1747,7,0.9127
1869-07-08,0.1066,0,0.9467
1869-07-09,0.0386,0,0.9807
1869-07-10,0.0294,0,0.0147
1869-07-11,0.0976,0,0.0488
1869-07-12,0.1657,1,0.0828
1869-07-13,0.2338,1,0.1169
1869-07-14,0.302,1,0.151
1869-07-15,0.3701,1,0.185
1869-07-16,0.4382,2,0.2191
1869-07-17,0.5064,2,0.2532
1869-07-18,0.5745,3,0.2872
1869-07-19,0.6426,3,0.3213
1869-07-20,0.7108,3,0.3554
1869-07-21,0.7789,3,0.3894
1869-07-22,0.847,3,0.4235
1869-07-23,0.9152,4,0.4576
1869-07-24,0.9833,4,0.4916
1869-07-25,0.9486,4,0.5257
1869-07-26,0.8804,4,0.5598
1869-07-27,0.8123,5,0.5938
1869-07-28,0.7442,5,0.6279
1869-07-29,0.676,5,0.662
1869-07-30,0.6079,6,0.696
1869-07-31,0.5398,6,0.7301
1869-08-01,0.4716,7,0.7642
1869-08-02,0.4035,7,0.7982
1869-08-03,0.3354,7,0.8323
1869-08-04,0.2672,7,0.8664
1869-08-05,0.1991,7,0.9004
1869-08-06,0.131,7,0.9345
1869-08-07,0.0628,0,0.9686
1869-08-08,0.0053,0,0.0026
1869-08-09,0.0735,0,0.0367
1869-08-10,0.1417,1,0.0708
1869-08-11,0.2098,1,0.1049
1869-08-12,0.278,1,0.139
1869-08-13,0.3462,1,0.1731
1869-08-14,0.4144,2,0.2072
1869-08-15,0.4826,2,0.2413
1869-08-16,0.5508,3,0.2754
1869-08-17,0.619,3,0.3095
1869-08-18,0.6871,3,0.3436
1869-08-19,0.7553,3,0.3777
1869-08-20,0.8235,3,0.4118
1869-08-21,0.8917,4,0.4458
1869-08-22,0.9599,4,0.4799
1869-08-23,0.9719,4,0.514
1869-08-24,0.9038,4,0.5481
1869-08-25,0.8356,5,0.5822
1869-08-26,0.7674,5,0.6163
1869-08-27,0.6992,5,0.6504
1869-08-28,0.631,5,0.6845
1869-08-29,0.5628,6,0.7186
1869-08-30,0.4947,6,0.7527
1869-08-31,0.4265,7,0.7868
1869-09-01,0.3583,7,0.8209
1869-09-02,0.2901,7,0.8549
1869-09-03,0.2219,7,0.889
1869-09-04,0.1537,7,0.9231
1869-09-05,0.0856,0,0.9572
1869-09-06,0.0174,0,0.9913
1869-09-07,0.0508,0,0.0254
1869-09-08,0.119,0,0.0595
1869-09-09,0.1871,1,0.0936
1869-09-10,0.2553,1,0.1276
1869-09-11,0.3234,1,0.1617
1869-09-12,0.3916,2,0.1958
1869-09-13,0.4598,2,0.2299
1869-09-14,0.5279,3,0.264
1869-09-15,0.5961,3,0.298
1869-09-16,0.6642,3,0.3321
1869-09-17,0.7324,3,0.3662
1869-09-18,0.8006,3,0.4003
1869-09-19,0.8687,3,0.4344
1869-09-20,0.9369,4,0.4684
1869-09-21,0.9949,4,0.5025
1869-09-22,0.9268,4,0.5366
1869-09-23,0.8586,5,0.5707
1869-09-24,0.7905,5,0.6048
1869-09-25,0.7223,5,0.6388
1869-09-26,0.6541,5,0.6729
1869-09-27,0.586,6,0.707
1869-09-28,0.5178,6,0.7411
1869-09-29,0.4497,7,0.7752
1869-09-30,0.3815,7,0.8093
1869-10-01,0.3133,7,0.8433
1869-10-02,0.2452,7,0.8774
1869-10-03,0.177,7,0.9115
1869-10-04,0.1089,0,0.9456
1869-10-05,0.0407,0,0.9797
1869-10-06,0.0274,0,0.0137
1869-10-07,0.0955,0,0.0477
1869-10-08,0.1635,1,0.0818
1869-10-09,0.2316,1,0.1158
1869-10-10,0.2997,1,0.1498
1869-10-11,0.3677,1,0.1839
1869-10-12,0.4358,2,0.2179
1869-10-13,0.5038,2,0.2519
1869-10-14,0.5719,3,0.286
1869-10-15,0.64,3,0.32
1869-10-16,0.708,3,0.354
1869-10-17,0.7761,3,0.388
1869-10-18,0.8441,3,0.4221
1869-10-19,0.9122,4,0.4561
1869-10-20,0.9803,4,0.4901
1869-10-21,0.9517,4,0.5242
1869-10-22,0.8836,4,0.5582
1869-10-23,0.8156,5,0.5922
1869-10-24,0.7475,5,0.6262
1869-10-25,0.6794,5,0.6603
1869-10-26,0.6114,6,0.6943
1869-10-27,0.5433,6,0.7283
1869-10-28,0.4753,6,0.7624
1869-10-29,0.4072,7,0.7964
1869-10-30,0.3391,7,0.8304
1869-10-31,0.2711,7,0.8645
1869-11-01,0.203,7,0.8985
1869-11-02,0.135,7,0.9325
1869-11-03,0.0669,0,0.9665
1869-11-04,0.0011,0,0.0006
1869-11-05,0.069,0,0.0345
1869-11-06,0.1369,1,0.0685
1869-11-07,0.2048,1,0.1024
1869-11-08,0.2727,1,0.1363
1869-11-09,0.3406,1,0.1703
1869-11-10,0.4084,2,0.2042
1869-11-11,0.4763,2,0.2382
1869-11-12,0.5442,3,0.2721
1869-11-13,0.6121,3,0.306
1869-11-14,0.68,3,0.34
1869-11-15,0.7479,3,0.3739
1869-11-16,0.8157,3,0.4079
1869-11-17,0.8836,4,0.4418
1869-11-18,0.9515,4,0.4758
1869-11-19,0.9806,4,0.5097
1869-11-20,0.9127,4,0.5436
1869-11-21,0.8448,5,0.5776
1869-11-22,0.777,5,0.6115
1869-11-23,0.7091,5,0.6455
1869-11-24,0.6412,5,0.6794
1869-11-25,0.5733,6,0.7133
1869-11-26,0.5054,6,0.7473
1869-11-27,0.4375,7,0.7812
1869-11-28,0.3697,7,0.8152
1869-11-29,0.3018,7,0.8491
1869-11-30,0.2339,7,0.8831
1869-12-01,0.166,7,0.917
1869-12-02,0.0981,0,0.9509
1869-12-03,0.0302,0,0.9849
1869-12-04,0.0375,0,0.0188
1869-12-05,0.1052,0,0.0526
1869-12-06,0.1728,1,0.0864
1869-12-07,0.2405,1,0.1203
1869-12-08,0.3082,1,0.1541
1869-12-09,0.3758,2,0.1879
1869-12-10,0.4435,2,0.2217
1869-12-11,0.5112,2,0.2556
1869-12-12,0.5788,3,0.2894
1869-12-13,0.6465,3,0.3232
1869-12-14,0.7141,3,0.3571
1869-12-15,0.7818,3,0.3909
1869-12-16,0.8495,3,0.4247
1869-12-17,0.9171,4,0.4586
1869-12-18,0.9848,4,0.4924
1869-12-19,0.9475,4,0.5262
1869-12-20,0.8799,4,0.5601
1869-12-21,0.8122,5,0.5939
1869-12-22,0.7446,5,0.6277
1869-12-23,0.6769,5,0.6616
1869-12-24,0.6092,6,0.6954
1869-12-25,0.5416,6,0.7292
1869-12-26,0.4739,7,0.763
1869-12-27,0.4062,7,0.7969
1869-12-28,0.3386,7,0.8307
1869-12-29,0.2709,7,0.8645
1869-12-30,0.2033,7,0.8984
1869-12-31,0.1356,7,0.9322
1870-01-01,0.0679,0,0.966
1870-01-02,0.0003,0,0.9999
1870-01-03,0.0672,0,0.0336
1870-01-04,0.1346,1,0.0673
1870-01-05,0.2021,1,0.1011
1870-01-06,0.2696,1,0.1348
1870-01-07,0.337,1,0.1685
1870-01-08,0.4045,2,0.2022
1870-01-09,0.4719,2,0.236
1870-01-10,0.5394,3,0.2697
1870-01-11,0.6068,3,0.3034
1870-01-12,0.6743,3,0.3371
1870-01-13,0.7417,3,0.3709
1870-01-14,0.8092,3,0.4046
1870-01-15,0.8767,4,0.4383
1870-01-16,0.9441,4,0.4721
1870-01-17,0.9884,4,0.5058
1870-01-18,0.921,4,0.5395
1870-01-19,0.8535,5,0.5732
1870-01-20,0.7861,5,0.607
1870-01-21,0.7186,5,0.6407
1870-01-22,0.6512,5,0.6744
1870-01-23,0.5837,6,0.7081
1870-01-24,0.5163,6,0.7419
1870-01-25,0.4488,7,0.7756
1870-01-26,0.3813,7,0.8093
1870-01-27,0.3139,7,0.8431
1870-01-28,0.2464,7,0.8768
1870-01-29,0.179,7,0.9105
1870-01-30,0.1115,0,0.9442
1870-01-31,0.0441,0,0.978
1870-02-01,0.0233,0,0.0117
1870-02-02,0.0907,0,0.0453
1870-02-03,0.158,1,0.079
1870-02-04,0.2253,1,0.1127
1870-02-05,0.2926,1,0.1463
1870-02-06,0.3599,1,0.18
1870-02-07,0.4273,2,0.2136
1870-02-08,0.4946,2,0.2473
1870-02-09,0.5619,3,0.281
1870-02-10,0.6292,3,0.3146
1870-02-11,0.6966,3,0.3483
1870-02-12,0.7639,3,0.3819
1870-02-13,0.8312,3,0.4156
1870-02-14,0.8985,4,0.4493
1870-02-15,0.9658,4,0.4829
1870-02-16,0.9668,4,0.5166
1870-02-17,0.8995,4,0.5502
1870-02-18,0.8322,5,0.5839
1870-02-19,0.7649,5,0.6176
1870-02-20,0.6975,5,0.6512
1870-02-21,0.6302,5,0.6849
1870-02-22,0.5629,6,0.7186
1870-02-23,0.4956,6,0.7522
1870-02-24,0.4283,7,0.7859
1870-02-25,0.3609,7,0.8195
1870-02-26,0.2936,7,0.8532
1870-02-27,0.2263,7,0.8869
1870-02-28,0.159,7,0.9205
1870-03-01,0.0916,0,0.9542
1870-03-02,0.0243,0,0.9878
1870-03-03,0.043,0,0.0215
1870-03-04,0.1103,0,0.0551
1870-03-05,0.1776,1,0.0888
1870-03-06,0.2449,1,0.1224
1870-03-07,0.3122,1,0.1561
1870-03-08,0.3794,2,0.1897
1870-03-09,0.4467,2,0.2234
1870-03-10,0.514,2,0.257
1870-03-11,0.5813,3,0.2907
1870-03-12,0.6486,3,0.3243
1870-03-13,0.7159,3,0.358
1870-03-14,0.7832,3,0.3916
1870-03-15,0.8505,3,0.4252
1870-03-16,0.9178,4,0.4589
1870-03-17,0.9851,4,0.4925
1870-03-18,0.9476,4,0.5262
1870-03-19,0.8803,4,0.5598
1870-03-20,0.813,5,0.5935
1870-03-21,0.7457,5,0.6271
1870-03-22,0.6785,5,0.6608
1870-03-23,0.6112,6,0.6944
1870-03-24,0.5439,6,0.7281
1870-03-25,0.4766,6,0.7617
1870-03-26,0.4093,7,0.7954
1870-03-27,0.342,7,0.829
1870-03-28,0.2747,7,0.8626
1870-03-29,0.2074,7,0.8963
1870-03-30,0.1401,7,0.9299
1870-03-31,0.0728,0,0.9636
1870-04-01,0.0055,0,0.9972
1870-04-02,0.0618,0,0.0309
1870-04-03,0.1292,1,0.0646
1870-04-04,0.1965,1,0.0983
1870-04-05,0.2639,1,0.1319
1870-04-06,0.3312,1,0.1656
1870-04-07,0.3986,2,0.1993
1870-04-08,0.4659,2,0.233
1870-04-09,0.5333,3,0.2666
1870-04-10,0.6007,3,0.3003
1870-04-11,0.668,3,0.334
1870-04-12,0.7354,3,0.3677
1870-04-13,0.8027,3,0.4014
1870-04-14,0.8701,3,0.435
1870-04-15,0.9374,4,0.4687
1870-04-16,0.9952,4,0.5024
1870-04-17,0.9279,4,0.5361
1870-04-18,0.8605,5,0.5697
1870-04-19,0.7932,5,0.6034
1870-04-20,0.7258,5,0.6371
1870-04-21,0.6585,5,0.6708
1870-04-22,0.5911,6,0.7045
1870-04-23,0.5237,6,0.7381
1870-04-24,0.4564,7,0.7718
1870-04-25,0.389,7,0.8055
1870-04-26,0.3217,7,0.8392
1870-04-27,0.2543,7,0.8728
1870-04-28,0.187,7,0.9065
1870-04-29,0.1196,0,0.9402
1870-04-30,0.0523,0,0.9739
1870-05-01,0.0151,0,0.0076
1870-05-02,0.0826,0,0.0413
1870-05-03,0.1501,1,0.075
1870-05-04,0.2176,1,0.1088
1870-05-05,0.285,1,0.1425
1870-05-06,0.3525,1,0.1763
1870-05-07,0.42,2,0.21
1870-05-08,0.4875,2,0.2437
1870-05-09,0.555,3,0.2775
1870-05-10,0.6224,3,0.3112
1870-05-11,0.6899,3,0.345
1870-05-12,0.7574,3,0.3787
1870-05-13,0.8249,3,0.4124
1870-05-14,0.8923,4,0.4462
1870-05-15,0.9598,4,0.4799
1870-05-16,0.9727,4,0.5137
1870-05-17,0.9052,4,0.5474
1870-05-18,0.8377,5,0.5811
1870-05-19,0.7703,5,0.6149
1870-05-20,0.7028,5,0.6486
1870-05-21,0.6353,5,0.6824
1870-05-22,0.5678,6,0.7161
1870-05-23,0.5003,6,0.7498
1870-05-24,0.4329,7,0.7836
1870-05-25,0.3654,7,0.8173
1870-05-26,0.2979,7,0.851
1870-05-27,0.2304,7,0.8848
1870-05-28,0.1629,7,0.9185
1870-05-29,0.0955,0,0.9523
1870-05-30,0.028,0,0.986
1870-05-31,0.0396,0,0.0198
1870-06-01,0.1072,0,0.0536
1870-06-02,0.1749,1,0.0874
1870-06-03,0.2425,1,0.1213
1870-06-04,0.3102,1,0.1551
1870-06-05,0.3778,2,0.1889
1870-06-06,0.4455,2,0.2227
1870-06-07,0.5131,2,0.2565
1870-06-08,0.5807,3,0.2904
1870-06-09,0.6484,3,0.3242
1870-06-10,0.716,3,0.358
1870-06-11,0.7837,3,0.3918
1870-06-12,0.8513,3,0.4257
1870-06-13,0.919,4,0.4595
1870-06-14,0.9866,4,0.4933
1870-06-15,0.9458,4,0.5271
1870-06-16,0.8781,4,0.5609
1870-06-17,0.8105,5,0.5948
1870-06-18,0.7428,5,0.6286
1870-06-19,0.6752,5,0.6624
1870-06-20,0.6075,6,0.6962
1870-06-21,0.5399,6,0.7301
1870-06-22,0.4723,7,0.7639
1870-06-23,0.4046,7,0.7977
1870-06-24,0.337,7,0.8315
1870-06-25,0.2693,7,0.8653
1870-06-26,0.2017,7,0.8992
1870-06-27,0.134,7,0.933
1870-06-28,0.0664,0,0.9668
1870-06-29,0.0013,0,0.0006
1870-06-30,0.0691,0,0.0345
1870-07-01,0.1369,1,0.0684
1870-07-02,0.2047,1,0.1024
1870-07-03,0.2725,1,0.1363
1870-07-04,0.3404,1,0.1702
1870-07-05,0.4082,2,0.2041
1870-07-06,0.476,2,0.238
1870-07-07,0.5438,3,0.2719
1870-07-08,0.6116,3,0.3058
1870-07-09,0.6795,3,0.3397
1870-07-10,0.7473,3,0.3736
1870-07-11,0.8151,3,0.4076
1870-07-12,0.8829,4,0.4415
1870-07-13,0.9507,4,0.4754
1870-07-14,0.9814,4,0.5093
1870-07-15,0.9136,4,0.5432
1870-07-16,0.8458,5,0.5771
1870-07-17,0.778,5,0.611
1870-07-18,0.7101,5,0.6449
1870-07-19,0.6423,5,0.6788
1870-07-20,0.5745,6,0.7127
1870-07-21,0.5067,6,0.7467
1870-07-22,0.4389,7,0.7806
1870-07-23,0.371,7,0.8145
1870-07-24,0.3032,7,0.8484
1870-07-25,0.2354,7,0.8823
1870-07-26,0.1676,7,0.9162
1870-07-27,0.0998,0,0.9501
1870-07-28,0.0319,0,0.984
1870-07-29,0.036,0,0.018
1870-07-30,0.1039,0,0.052
1870-07-31,0.1719,1,0.086
1870-08-01,0.2399,1,0.1199
1870-08-02,0.3079,1,0.1539
1870-08-03,0.3758,2,0.1879
1870-08-04,0.4438,2,0.2219
1870-08-05,0.5118,2,0.2559
1870-08-06,0.5798,3,0.2899
1870-08-07,0.6478,3,0.3239
1870-08-08,0.7157,3,0.3579
1870-08-09,0.7837,3,0.3919
1870-08-10,0.8517,3,0.4258
1870-08-11,0.9197,4,0.4598
1870-08-12,0.9876,4,0.4938
1870-08-13,0.9444,4,0.5278
1870-08-14,0.8764,4,0.5618
1870-08-15,0.8084,5,0.5958
1870-08-16,0.7405,5,0.6298
1870-08-17,0.6725,5,0.6638
1870-08-18,0.6045,6,0.6977
1870-08-19,0.5365,6,0.7317
1870-08-20,0.4686,7,0.7657
1870-08-21,0.4006,7,0.7997
1870-08-22,0.3326,7,0.8337
1870-08-23,0.2646,7,0.8677
1870-08-24,0.1967,7,0.9017
1870-08-25,0.1287,7,0.9357
1870-08-26,0.0607,0,0.9697
1870-08-27,0.0073,0,0.0036
1870-08-28,0.0754,0,0.0377
1870-08-29,0.1434,1,0.0717
1870-08-30,0.2115,1,0.1058
1870-08-31,0.2796,1,0.1398
1870-09-01,0.3476,1,0.1738
1870-09-02,0.4157,2,0.2079
1870-09-03,0.4838,2,0.2419
1870-09-04,0.5519,3,0.2759
1870-09-05,0.6199,3,0.31
1870-09-06,0.688,3,0.344
1870-09-07,0.7561,3,0.378
1870-09-08,0.8241,3,0.4121
1870-09-09,0.8922,4,0.4461
1870-09-10,0.9603,4,0.4801
1870-09-11,0.9716,4,0.5142
1870-09-12,0.9036,4,0.5482
1870-09-13,0.8355,5,0.5823
1870-09-14,0.7674,5,0.6163
1870-09-15,0.6993,5,0.6503
1870-09-16,0.6313,5,0.6844
1870-09-17,0.5632,6,0.7184
1870-09-18,0.4951,6,0.7524
1870-09-19,0.4271,7,0.7865
1870-09-20,0.359,7,0.8205
1870-09-21,0.2909,7,0.8545
1870-09-22,0.2228,7,0.8886
1870-09-23,0.1548,7,0.9226
1870-09-24,0.0867,0,0.9566
1870-09-25,0.0186,0,0.9907
1870-09-26,0.0494,0,0.0247
1870-09-27,0.1175,0,0.0588
1870-09-28,0.1856,1,0.0928
1870-09-29,0.2537,1,0.1268
1870-09-30,0.3218,1,0.1609
1870-10-01,0.3899,2,0.1949
1870-10-02,0.4579,2,0.229
1870-10-03,0.526,3,0.263
1870-10-04,0.5941,3,0.2971
1870-10-05,0.6622,3,0.3311
1870-10-06,0.7303,3,0.3651
1870-10-07,0.7984,3,0.3992
1870-10-08,0.8664,3,0.4332
1870-10-09,0.9345,4,0.4673
1870-10-10,0.9974,4,0.5013
1870-10-11,0.9293,4,0.5353
1870-10-12,0.8612,5,0.5694
1870-10-13,0.7932,5,0.6034
1870-10-14,0.7251,5,0.6375
1870-10-15,0.657,5,0.6715
1870-10-16,0.5889,6,0.7055
1870-10-17,0.5208,6,0.7396
1870-10-18,0.4527,7,0.7736
1870-10-19,0.3847,7,0.8077
1870-10-20,0.3166,7,0.8417
1870-10-21,0.2485,7,0.8758
1870-10-22,0.1804,7,0.9098
1870-10-23,0.1123,0,0.9438
1870-10-24,0.0442,0,0.9779
1870-10-25,0.0238,0,0.0119
1870-10-26,0.0918,0,0.0459
1870-10-27,0.1598,1,0.0799
1870-10-28,0.2278,1,0.1139
1870-10-29,0.2959,1,0.1479
1870-10-30,0.3639,1,0.1819
1870-10-31,0.4319,2,0.2159
1870-11-01,0.4999,2,0.2499
1870-11-02,0.5679,3,0.284
1870-11-03,0.6359,3,0.318
1870-11-04,0.7039,3,0.352
1870-11-05,0.772,3,0.386
1870-11-06,0.84,3,0.42
1870-11-07,0.908,4,0.454
1870-11-08,0.976,4,0.488
1870-11-09,0.956,4,0.522
1870-11-10,0.888,4,0.556
1870-11-11,0.82,5,0.59
1870-11-12,0.752,5,0.624
1870-11-13,0.6839,5,0.658
1870-11-14,0.6159,6,0.692
1870-11-15,0.5479,6,0.726
1870-11-16,0.4799,6,0.76
1870-11-17,0.4119,7,0.7941
1870-11-18,0.3439,7,0.8281
1870-11-19,0.2759,7,0.8621
1870-11-20,0.2079,7,0.8961
1870-11-21,0.1398,7,0.9301
1870-11-22,0.0718,0,0.9641
1870-11-23,0.0038,0,0.9981
1870-11-24,0.0641,0,0.032
1870-11-25,0.132,1,0.066
1870-11-26,0.1999,1,0.0999
1870-11-27,0.2678,1,0.1339
1870-11-28,0.3357,1,0.1678
1870-11-29,0.4036,2,0.2018
1870-11-30,0.4715,2,0.2357
1870-12-01,0.5394,3,0.2697
1870-12-02,0.6072,3,0.3036
1870-12-03,0.6751,3,0.3376
1870-12-04,0.743,3,0.3715
1870-12-05,0.8109,3,0.4055
1870-12-06,0.8788,4,0.4394
1870-12-07,0.9467,4,0.4734
1870-12-08,0.9854,4,0.5073
1870-12-09,0.9175,4,0.5413
1870-12-10,0.8496,5,0.5752
1870-12-11,0.7817,5,0.6092
1870-12-12,0.7138,5,0.6431
1870-12-13,0.6459,5,0.6771
1870-12-14,0.578,6,0.711
1870-12-15,0.5101,6,0.7449
1870-12-16,0.4422,7,0.7789
1870-12-17,0.3743,7,0.8128
1870-12-18,0.3064,7,0.8468
1870-12-19,0.2385,7,0.8807
1870-12-20,0.1706,7,0.9147
1870-12-21,0.1027,0,0.9486
1870-12-22,0.0348,0,0.9826
1870-12-23,0.033,0,0.0165
1870-12-24,0.1008,0,0.0504
1870-12-25,0.1686,1,0.0843
1870-12-26,0.2363,1,0.1182
1870-12-27,0.3041,1,0.1521
1870-12-28,0.3719,1,0.1859
1870-12-29,0.4397,2,0.2198
1870-12-30,0.5074,2,0.2537
1870-12-31,0.5752,3,0.2876
1871-01-01,0.643,3,0.3215
1871-01-02,0.7108,3,0.3554
1871-01-03,0.7785,3,0.3893
1871-01-04,0.8463,3,0.4232
1871-01-05,0.9141,4,0.457
1871-01-06,0.9819,4,0.4909
1871-01-07,0.9504,4,0.5248
1871-01-08,0.8826,4,0.5587
1871-01-09,0.8148,5,0.5926
1871-01-10,0.747,5,0.6265
1871-01-11,0.6793,5,0.6604
1871-01-12,0.6115,6,0.6943
1871-01-13,0.5437,6,0.7281
1871-01-14,0.4759,6,0.762
1871-01-15,0.4082,7,0.7959
1871-01-16,0.3404,7,0.8298
1871-01-17,0.2726,7,0.8637
1871-01-18,0.2048,7,0.8976
1871-01-19,0.1371,7,0.9315
1871-01-20,0.0693,0,0.9654
1871-01-21,0.0015,0,0.9992
1871-01-22,0.0662,0,0.0331
1871-01-23,0.1338,1,0.0669
1871-01-24,0.2015,1,0.1008
1871-01-25,0.2692,1,0.1346
1871-01-26,0.3369,1,0.1684
1871-01-27,0.4045,2,0.2023
1871-01-28,0.4722,2,0.2361
1871-01-29,0.5399,3,0.2699
1871-01-30,0.6076,3,0.3038
1871-01-31,0.6752,3,0.3376
1871-02-01,0.7429,3,0.3715
1871-02-02,0.8106,3,0.4053
1871-02-03,0.8783,4,0.4391
1871-02-04,0.9459,4,0.473
1871-02-05,0.9864,4,0.5068
1871-02-06,0.9187,4,0.5406
1871-02-07,0.851,5,0.5745
1871-02-08,0.7834,5,0.6083
1871-02-09,0.7157,5,0.6422
1871-02-10,0.648,5,0.676
1871-02-11,0.5803,6,0.7098
1871-02-12,0.5127,6,0.7437
1871-02-13,0.445,7,0.7775
1871-02-14,0.3773,7,0.8113
1871-02-15,0.3097,7,0.8452
1871-02-16,0.242,7,0.879
1871-02-17,0.1743,7,0.9128
1871-02-18,0.1066,0,0.9467
1871-02-19,0.039,0,0.9805
1871-02-20,0.0287,0,0.0143
1871-02-21,0.0963,0,0.0481
1871-02-22,0.1639,1,0.0819
1871-02-23,0.2314,1,0.1157
1871-02-24,0.299,1,0.1495
1871-02-25,0.3666,1,0.1833
1871-02-26,0.4342,2,0.2171
1871-02-27,0.5018,2,0.2509
1871-02-28,0.5694,3,0.2847
1871-03-01,0.637,3,0.3185
1871-03-02,0.7046,3,0.3523
1871-03-03,0.7721,3,0.3861
1871-03-04,0.8397,3,0.4199
1871-03-05,0.9073,4,0.4537
1871-03-06,0.9749,4,0.4875
1871-03-07,0.9575,4,0.5212
1871-03-08,0.8899,4,0.555
1871-03-09,0.8223,5,0.5888
1871-03-10,0.7548,5,0.6226
1871-03-11,0.6872,5,0.6564
1871-03-12,0.6196,6,0.6902
1871-03-13,0.552,6,0.724
1871-03-14,0.4844,6,0.7578
1871-03-15,0.4168,7,0.7916
1871-03-16,0.3492,7,0.8254
1871-03-17,0.2816,7,0.8592
1871-03-18,0.2141,7,0.893
1871-03-19,0.1465,7,0.9268
1871-03-20,0.0789,0,0.9606
1871-03-21,0.0113,0,0.9944
1871-03-22,0.0562,0,0.0281
1871-03-23,0.1237,0,0.0619
1871-03-24,0.1912,1,0.0956
1871-03-25,0.2587,1,0.1294
1871-03-26,0.3262,1,0.1631
1871-03-27,0.3938,2,0.1969
1871-03-28,0.4613,2,0.2306
1871-03-29,0.5288,3,0.2644
1871-03-30,0.5963,3,0.2981
1871-03-31,0.6638,3,0.3319
1871-04-01,0.7313,3,0.3656
1871-04-02,0.7988,3,0.3994
1871-04-03,0.8663,3,0.4331
1871-04-04,0.9338,4,0.4669
1871-04-05,0.9987,4,0.5007
1871-04-06,0.9312,4,0.5344
1871-04-07,0.8637,5,0.5682
1871-04-08,0.7962,5,0.6019
1871-04-09,0.7287,5,0.6357
1871-04-10,0.6612,5,0.6694
1871-04-11,0.5937,6,0.7032
1871-04-12,0.5262,6,0.7369
1871-04-13,0.4587,7,0.7707
1871-04-14,0.3911,7,0.8044
1871-04-15,0.3236,7,0.8382
1871-04-16,0.2561,7,0.8719
1871-04-17,0.1886,7,0.9057
1871-04-18,0.1211,0,0.9394
1871-04-19,0.0536,0,0.9732
1871-04-20,0.0139,0,0.0069
1871-04-21,0.0813,0,0.0407
1871-04-22,0.1488,1,0.0744
1871-04-23,0.2162,1,0.1081
1871-04-24,0.2837,1,0.1418
1871-04-25,0.3511,1,0.1755
1871-04-26,0.4185,2,0.2093
1871-04-27,0.486,2,0.243
1871-04-28,0.5534,3,0.2767
1871-04-29,0.6209,3,0.3104
1871-04-30,0.6883,3,0.3442
1871-05-01,0.7558,3,0.3779
1871-05-02,0.8232,3,0.4116
1871-05-03,0.8907,4,0.4453
1871-05-04,0.9581,4,0.4791
1871-05-05,0.9745,4,0.5128
1871-05-06,0.907,4,0.5465
1871-05-07,0.8396,5,0.5802
1871-05-08,0.7721,5,0.6139
1871-05-09,0.7047,5,0.6477
1871-05-10,0.6372,5,0.6814
1871-05-11,0.5698,6,0.7151
1871-05-12,0.5023,6,0.7488
1871-05-13,0.4349,7,0.7826
1871-05-14,0.3674,7,0.8163
1871-05-15,0.3,7,0.85
1871-05-16,0.2326,7,0.8837
1871-05-17,0.1651,7,0.9174
1871-05-18,0.0977,0,0.9512
1871-05-19,0.0302,0,0.9849
1871-05-20,0.0372,0,0.0186
1871-05-21,0.1047,0,0.0523
1871-05-22,0.1721,1,0.0861
1871-05-23,0.2395,1,0.1198
1871-05-24,0.307,1,0.1535
1871-05-25,0.3744,1,0.1872
